?pmc_id0	?text_0	?pmc_id1	?text_1	?count
3827	bradykinin	MESH:D010100	oxygen	4
3916	LAMP1	MESH:D017382	ROS	4
4051	CYP	MESH:C033490	Bisdesethylchloroquine	4
406	Bmal1	MESH:D000255	ATP	4
4153	mannose-binding lectin	MESH:D002241	carbohydrates	4
4170	Mcl-1	MESH:D000077863	homoharringtonine	4
43	acetylcholinesterase	MESH:D047309	flavones	4
4353	myeloperoxidase	MESH:D010100	oxygen	4
4353	myeloperoxidase	MESH:D017382	reactive oxygen species	4
43740568	spike	MESH:C009438	tetrandrine	4
43740568	S	MESH:C030986	pyrimidine	4
43740568	S	MESH:C108192	E-64d	4
43740568	Spike	MESH:C517546	Galidesivir	4
43740568	spike	MESH:D000082	paracetamol	4
43740568	spike	MESH:D003404	creatinine	4
43740568	S	MESH:D003676	Desferal	4
43740568	S	MESH:D007930	leucine	4
43740568	spike	MESH:D008358	mannose	4
43740568	S	MESH:D009841	oligonucleotides	4
43740568	spike	MESH:D012965	NaCl	4
43740570	E	MESH:C558899	lopinavir/ritonavir	4
43740570	envelope	MESH:D006886	hydroxychloroquine	4
43740571	membrane	MESH:D000409	Ala	4
43740571	membrane	MESH:D006147	guanine	4
43740571	membrane	MESH:D008055	lipid	4
43740571	membrane	MESH:D012254	ribavirin	4
43740575	N	MESH:C000606551	remdesivir	4
43740575	N	MESH:D001224	aspartate	4
43740575	N	MESH:D002738	Chloroquine	4
43740575	nucleocapsid	MESH:D006147	guanine	4
43740575	N	MESH:D008239	lysine	4
43740575	nucleocapsid	MESH:D011136	tween-20	4
43740575	N	MESH:D012965	NaCl	4
43740578	Hel	MESH:D006160	GTP	4
43740578	RdRp	MESH:D006495	LMWH	4
43740578	RdRp	MESH:D011392	Pro	4
43740578	RdRp	MESH:D011804	quinolines	4
43740578	Hel	MESH:D014544	UTP	4
43740578	RdRp	MESH:D015032	Zn	4
43740578	RdRp	MESH:D019258	saquinavir	4
4512	cyclooxygenase (COX)-1	MESH:D044262	PGH2	4
4513	COX-2	MESH:D007052	ibuprofen	4
4513	COX-2	MESH:D017382	ROS	4
4591	muL	MESH:D014508	urea	4
4591	muL	MESH:D014867	water	4
4591	muL	MESH:D017963	azithromycin	4
4593	MuSK	MESH:D001379	AZA	4
4593	MuSK	MESH:D006886	hydroxychloroquine	4
4609	c-Myc	MESH:D000077863	homoharringtonine	4
4609	MYC	MESH:D004121	DMSO	4
4638	myosin light chain kinase	MESH:D000438	Alcohol	4
4758	Neuraminidase	MESH:D000547	amantadine	4
4758	neuraminidase	MESH:D011134	polysaccharide	4
4758	Neuraminidase	MESH:D012299	rimantadine	4
4758	neuraminidase	MESH:D012694	serine	4
4780	Nrf2	MESH:D004317	Dox	4
4790	NF-kappaB	MESH:C000606551	Remdesivir	4
4790	nuclear factor kappa-B	MESH:C067134	8-hydroxy-2'-deoxyguanosine	4
4790	NF-kappaB	MESH:C502936	tocilizumab	4
4790	NF-kappaB	MESH:D003545	cysteine	4
4790	NF-kappaB	MESH:D004317	Dox	4
4790	NF-kappaB	MESH:D005947	glucose	4
4790	NF-kappaB	MESH:D009569	nitric oxide	4
4790	nuclear factor-kappaB	MESH:D012459	salicylate	4
4790	P50	MESH:D013654	taurine	4
4790	NF-kappaB	MESH:D015777	Eicosanoid	4
4790	NF-kappaB	MESH:D047311	luteolin	4
4835	QR2	MESH:D005732	ganglioside	4
4843	NOS2	MESH:D001120	arginine	4
4843	iNOS	MESH:D010126	ozone	4
4843	NOS2	MESH:D047311	luteolin	4
4860	purine nucleoside phosphorylase	MESH:D016049	didanosine	4
4907	5'-nucleotidase	MESH:D000241	adenosine	4
493775	CD4	MESH:D002738	Chloroquine	4
4973	LOX-1	MESH:D003078	colchicine	4
5034	PDI	MESH:D011122	PolyP	4
5034	PDI	MESH:D012694	serine	4
5045	furin	MESH:D006886	hydroxychloroquine	4
5045	furin	MESH:D012964	sodium	4
5045	furin	MESH:D012967	SDS	4
50528	TMPRSS2	MESH:C034532	camostat	4
5054	Plasminogen Activator Inhibitor 1	MESH:D000117	GlcNAc	4
5058	PAK-1	MESH:C001899	triptolide	4
5058	PAK-1	MESH:C040048	caffeic acid	4
5058	PAK1	MESH:C534797	Frondoside A	4
5058	PAK1	MESH:D008550	melatonin	4
5058	PAK-1	MESH:D014867	water	4
50616	IL-22	MESH:C558899	lopinavir/ritonavir	4
51284	Toll-like Receptor-7	MESH:D009249	nicotinamide adenine dinucleotide phosphate	4
51284	Toll-like receptor-7	MESH:D015232	PGE2	4
51284	Toll-like Receptor-7	MESH:D017382	ROS	4
5133	PD-1	MESH:D013256	Steroid	4
51548	Sirtuin 6	MESH:D019695	GA	4
51561	Il-12/23	MESH:C549079	ixekizumab	4
51561	Il-12/23	MESH:D000068879	adalimumab	4
51561	IL-23	MESH:D000069549	ustekinumab	4
5196	CXCL4	MESH:D011122	PolyP	4
5228	PLGF	MESH:D008070	LPS	4
5243	ABCB1	MESH:C000592401	Sarilumab	4
5243	ABCB1	MESH:C113145	MPA glucuronide	4
5243	ABCB1	MESH:D000077210	sunitinib	4
5243	P-glycoprotein	MESH:D004077	digoxin	4
5243	P-glycoprotein	MESH:D005473	Prozac	4
5243	P-glycoprotein	MESH:D008790	metoprolol	4
5243	P-glycoprotein	MESH:D008795	Metronidazole	4
5243	P-glycoprotein	MESH:D017374	Paroxetine	4
5243	P-glycoprotein	MESH:D017963	Azithromycin	4
5319	phospholipase A2	MESH:D004281	DHA	4
5319	phospholipase A2	MESH:D015118	EPA	4
5321	PLA2G4A	MESH:D015777	eicosanoids	4
5321	cPLA2alpha	MESH:D016718	arachidonic acid	4
5327	tissue-type plasminogen activator	MESH:C032855	Nafamostat	4
5327	TPalpha	MESH:D001241	aspirin	4
53349	ZFYVE1	MESH:C055525	PtdIns3P	4
5340	plasmin	MESH:D006493	heparin	4
54209	TREM2	MESH:C489897	silvestrol	4
5422	DNA polymerases alpha	MESH:C462182	6-fluoro-3-hydroxy-2-pyrazinecarboxamide	4
5447	por	MESH:C000606551	Remdesivir	4
5447	por	MESH:D006886	hidroxicloroquina	4
5465	PPARA	MESH:D002241	carbohydrates	4
5465	PPARA	MESH:D005227	fatty acids	4
5473	NAP-2	MESH:D011122	PolyP	4
5499	PP1A	MESH:D012694	Ser	4
551	vasopressin	MESH:D002395	catecholamine	4
551	vasopressin	MESH:D004837	epinephrine	4
55107	ANO1	MESH:D002712	Chloride	4
55107	ANO1	MESH:D011188	Potassium	4
55107	ANO1	MESH:D012694	serine	4
55107	ANO1	MESH:D012964	sodium	4
55107	ANO1	MESH:D014867	water	4
5562	AMPK-alpha1	MESH:C512408	A769662	4
5562	Amp-activated protein kinase	MESH:D000069285	ca2+	4
5562	ampk	MESH:D002241	carbohydrate	4
55821	ALC	MESH:C000606551	remdesivir	4
5594	MAPK1	MESH:C025473	beta-sitosterol	4
5594	MAPK1	MESH:C047368	isorhamnetin	4
5599	JNK	MESH:C499715	Alisporivir	4
5599	MAPK8	MESH:D047311	luteolin	4
5609	Mitogen-activated protein kinase kinase	MESH:D012694	serine	4
5610	PKR	MESH:D007213	Indomethacin	4
56637	GSK-3	MESH:D012694	serine	4
56664	vRNA	MESH:D003609	actinomycin D	4
56901	NDUFA4L2	MESH:D010100	oxygen	4
57105	CysLT2	MESH:C063449	zileuton	4
57192	TRPML1	MESH:D000069285	Ca2+	4
5730	PGD2	MESH:D011453	PGs	4
5741	parathyroid hormone	MESH:D002117	calcitriol	4
5741	parathyroid hormone	MESH:D002762	vitamin D3	4
5741	PTH	MESH:D003687	DHEA	4
5743	COX-2	MESH:C005958	PEA	4
57506	MAVS	MESH:D017382	ROS	4
57817	HAMP	MESH:D002738	CQ	4
5901	ran	MESH:D015122	6MP	4
59272	ACE2	MESH:C047981	arg-gly-asp	4
59272	ACE2	MESH:C070243	MTT	4
59272	ACE2	MESH:C581752	alamandine	4
59272	ACE2	MESH:D000255	ATP	4
59272	ACE2	MESH:D000431	ethanol	4
59272	ACE2	MESH:D000643	ammonium chloride	4
59272	ACE2	MESH:D003401	creatine	4
59272	angiotensin-converting enzyme 2	MESH:D004008	Diclofenac	4
59272	ACE2	MESH:D004133	4-[2-(4-carbami midoylphenyl) iminohydrazinyl] benzene carboximidamide	4
59272	ACE2	MESH:D004151	dipeptides	4
59272	ACE2	MESH:D005677	GM1	4
59272	ACE2	MESH:D007455	#NAME?	4
59272	ACE2	MESH:D008051	lipid bilayer	4
59272	ACE 2	MESH:D009543	Nifedipine	4
59272	ACE2	MESH:D009844	oligosaccharides	4
59272	angiotensin-converting enzyme 2	MESH:D010126	O3	4
59272	ACE2	MESH:D010232	paraffin	4
59272	ACE2	MESH:D010716	phosphatidylinositol	4
59272	angiotensin-converting enzyme 2	MESH:D011084	polycyclic aromatic hydrocarbons	4
59272	ACE2	MESH:D011453	prostaglandins	4
59272	hACE2	MESH:D016650	FITC	4
59272	ACE 2	MESH:D017311	amlodipine	4
59272	ACE2	MESH:D019258	saquinavir	4
59272	ACE2	MESH:D019804	mesalazine	4
59272	angiotensin converting enzyme 2	MESH:D059808	polyphenols	4
6059	ABCE1	MESH:D007501	iron	4
6059	ABCE1	MESH:D017382	reactive oxygen species	4
608	B-cell maturation antigen	MESH:D016572	ciclosporin	4
6097	TOR	MESH:D020123	rapamycin	4
6098	ROS1	MESH:C000607349	Entrectinib	4
6103	CRd	MESH:D000077269	lenalidomide	4
6103	CRd	MESH:D003907	dexamethasone	4
619501	HCC	MESH:D000438	alcohol	4
6256	RXR	MESH:D010100	O2	4
6289	"SAalpha2,6"	MESH:D011134	glycans	4
6293	Are 1-2	MESH:D002738	Chloroquine	4
6293	Are 1-2	MESH:D006886	hydroxychloroquine	4
6337	ENaC-alpha	MESH:D014867	water	4
6347	MCP-1	MESH:C000596027	Baricitinib	4
6347	Monocyte chemoattractant protein 1	MESH:C540383	ruxolitinib	4
6347	MCP1	MESH:C558899	lopinavir/ritonavir	4
6347	MCP-1	MESH:D000638	amiodarone	4
6347	MCP1	MESH:D006886	hydroxychloroquine	4
6347	CCL2	MESH:D009569	nitric oxide	4
6348	MIP-1alpha	MESH:C000596027	Baricitinib	4
6348	MIP1-alpha	MESH:D006886	HCQ	4
6348	MIP-1alpha	MESH:D012694	serine	4
6352	CCL5	MESH:D011122	PolyP	4
637	bid	MESH:C086979	Arbidol	4
637	BID	MESH:D011241	prednisone	4
637	BID	MESH:D013256	steroids	4
6395	sea	MESH:D002241	carbohydrate	4
6395	sea	MESH:D005227	fatty acid	4
64127	NOD2	MESH:C025759	Saikosaponin A	4
64127	nucleotide-binding oligomerization domain-containing protein 2	MESH:D017382	ROS	4
64292	mPGES-1	MESH:D011464	PGI2	4
643865	KRT	MESH:D006493	heparin	4
644	BVR	MESH:D001664	Biliverdin	4
644	BVR	MESH:D002248	CO	4
644	BVR	MESH:D006418	Heme	4
6440	SPC	MESH:D014867	water	4
64805	P2Y12	MESH:D000068799	prasugrel	4
64805	P2Y12	MESH:D000077144	clopidogrel	4
65057	beta-CD	MESH:D008055	lipid	4
65057	alpha-CD	MESH:D015774	Ganciclovir	4
65057	beta-CD	MESH:D061466	LPV	4
6513	GLUT1	MESH:D005947	Glucose	4
6524	sodium glucose cotransporter 2	MESH:D019344	lactate	4
6531	DAT	MESH:D003042	Cocaine	4
653108	CAR	MESH:C000606551	RDV	4
653108	CAR	MESH:D006886	) Hydroxychloroquine	4
6532	serotonin transporter	MESH:D003042	Cocaine	4
6647	SOD	MESH:D013481	superoxide radical	4
6772	STAT-1	MESH:C489897	silvestrol	4
682	Basigin	MESH:C000604007	SP	4
682	CD147	MESH:D004917	erythromycin	4
682	CD147	MESH:D011134	glycan	4
682	CD147	MESH:D018942	macrolide	4
684	tetherin	MESH:D004121	DMSO	4
6863	substance P	MESH:D010100	oxygen	4
6868	ADAM17	MESH:D000450	aldosterone	4
6998	CR3	MESH:D006859	hydrogen	4
6999	"tryptophan 2,3-dioxygenase"	MESH:C006389	NAS	4
70008	ACE2	MESH:D004958	17beta-oestradiol	4
70008	ACE2	MESH:D009569	nitric oxide	4
70008	ACE2	MESH:D014364	tryptophan	4
7018	Tf	MESH:D002738	CQ	4
7038	thyroglobulin	MESH:D011241	prednisone	4
7039	TGF-beta	MESH:C515233	saracatinib	4
7039	TGF-beta	MESH:D006493	heparin	4
7056	CD141	MESH:C489897	silvestrol	4
7056	thrombomodulin	MESH:D011122	polyphosphate	4
7098	Toll-like receptor 3	MESH:D006861	hydrogen peroxide	4
7099	Toll	MESH:D000432	methanol	4
7099	Toll-like receptor 4	MESH:D006418	heme	4
7113	TMPRSS2	MESH:C000592401	Sarilumab	4
7113	Transmembrane protein serine protease 2	MESH:D000450	aldosterone	4
7113	TMPRSS2	MESH:D008239	lysine	4
7113	TMPRSS2	MESH:D008715	methionine	4
7113	TMPRSS-2	MESH:D008775	Methylprednisolone	4
7113	transmembrane protease serine 2	MESH:D009841	oligonucleotides	4
7113	TMPRSS2	MESH:D014633	valine	4
7113	TMPRSS2	MESH:D019438	Ritonavir	4
7124	tumor necrosis factor alpha	MESH:C067134	8-hydroxy-2'-deoxyguanosine	4
7124	TNF-alpha	MESH:D000212	Aciclovir	4
7124	tumor necrosis factor-alpha	MESH:D000638	Amiodarone	4
7124	tumor necrosis factor-alpha	MESH:D001379	Azathioprine	4
7124	TNF	MESH:D002245	CO2	4
7124	tumor necrosis factor alpha	MESH:D002784	cholesterol	4
7124	TNF-alpha	MESH:D005419	flavonoids	4
7124	TNF-alpha	MESH:D005609	free radicals	4
7124	TNFalpha	MESH:D005978	glutathione	4
7124	TNF	MESH:D006820	hyaluronic acid	4
7124	TNF-alpha	MESH:D006854	hydrocortisone	4
7124	TNF-alpha	MESH:D007052	Ibuprofen	4
7124	tumor necrosis factor-alpha	MESH:D008094	lithium	4
7124	TNF	MESH:D008621	meptazinol	4
7124	TNFalpha	MESH:D008795	1-(2-hydroxyethyl)-2-methyl-5-nitroimidazole	4
7124	TNF-alpha	MESH:D011134	polysaccharides	4
7124	TNF-alpha	MESH:D014280	triglyceride	4
7124	TNFalpha	MESH:D014580	Ursodeoxycholic acid	4
7124	TNFa	MESH:D014810	vitamin E	4
7124	TNF-alpha	MESH:D019344	lactate	4
7124	TNF	MESH:D019695	glycyrrhizic acid	4
7124	TNF	MESH:D036145	ginsenosides	4
7137	cTnI	MESH:D010100	oxygen	4
7154	Tran	MESH:D006886	hydroxychloroquine	4
7154	Tran	MESH:D010100	oxygen	4
727	C5b	MESH:C481642	eculizumab	4
7291	CRS	MESH:D001241	Aspirin	4
7297	TYK2	MESH:C479163	tofacitinib	4
7372	orotate phosphoribosyltransferase	MESH:D001639	HCO3	4
7372	orotate phosphoribosyltransferase	MESH:D014451	UbQ	4
7372	orotate phosphoribosyltransferase	MESH:D014542	Uridine monophosphate	4
738	FFR	MESH:D006861	H2O2	4
7412	vascular cell adhesion molecule 1	MESH:D008055	lipid	4
7412	VCAM-1	MESH:D017382	ROS	4
7421	vitamin D receptor	MESH:C097949	"1,25(OH)vitamin D"	4
7422	vascular endothelial growth factor	MESH:C000592401	Sarilumab	4
7422	VEGF	MESH:C025473	beta-sitosterol	4
7422	vascular endothelial growth factor	MESH:D000069347	Erlotinib	4
7422	vascular endothelial growth factor	MESH:D000077210	sunitinib	4
7422	vascular endothelial growth factor	MESH:D003404	creatinine	4
7422	vascular endothelial growth factor	MESH:D010100	oxygen	4
7422	VEGF	MESH:D011794	quercetin	4
7422	vascular endothelial growth factor	MESH:D015232	prostaglandin E2	4
7422	vascular endothelial growth factor	MESH:D017382	ROS	4
7422	VEGF	MESH:D017963	AZ	4
7431	vimentin	MESH:D008055	lipids	4
7431	vimentin	MESH:D019821	simvastatin	4
7448	S protein	MESH:C034532	camostat mesylate	4
7448	S protein	MESH:C086979	Arbidol	4
7448	S-protein	MESH:C113528	DTQ	4
7448	S protein	MESH:D002241	carbohydrate	4
7448	S protein	MESH:D006886	Hydroxychloroquine sulphate	4
7448	S protein	MESH:D019158	sialic acid	4
7450	von Willebrand factor	MESH:D000244	ADP	4
7450	vWF	MESH:D009569	nitric oxide	4
7555	SREBP	MESH:D008055	lipid	4
759	Cai	MESH:D006495	low molecular weight heparin	4
79258	SE	MESH:C502936	Tocilizumab	4
8301	phosphatidylinositol binding clathrin assembly protein	MESH:D006886	Hydroxychloroquine	4
834	caspase-1	MESH:D008550	melatonin	4
83516	peroxisome proliferator-activated receptor-gamma coactivator-1alpha	MESH:D008550	melatonin	4
836	CASP3	MESH:C025473	beta-sitosterol	4
83939	eukaryotic translation initiation factor 2alpha	MESH:D017313	Fenretinide	4
847	glutathione and catalase	MESH:D005609	free radicals	4
847	catalase	MESH:D017382	reactive oxygen species	4
84701	COX4I2	MESH:D010100	oxygen	4
84909	APO	MESH:D006859	hydrogen	4
84909	apo	MESH:D019438	ritonavir	4
8517	IKK	MESH:D001241	acetylsalicylic acid	4
8600	receptor activator of NF-kappaB ligand	MESH:D000069448	denosumab	4
8647	BSEP	MESH:C558899	lopinavir-ritonavir	4
8654	phosphodiesterase 5A	MESH:D003078	Colchicine	4
8673700	M-pro	MESH:C017367	Carmofur	4
8673700	Mpro	MESH:C040738	cefuroxime axetil	4
8673700	Mpro	MESH:C053539	penciclovir	4
8673700	MPro	MESH:C093875	montelukast	4
8673700	Mpro	MESH:D000068718	rosuvastatin	4
8673700	M-pro	MESH:D004221	Disulfiram	4
8673700	Mpro	MESH:D005419	flavonoid	4
8673700	Mpro	MESH:D006569	hesperidin	4
8673700	Mpro	MESH:D009534	niclosamide	4
8673700	Mpro	MESH:D014508	URE	4
8673700	Mpro	MESH:D015215	Azidothymidine	4
8673700	Mpro	MESH:D018698	glutamic acid	4
8673700	Mpro	MESH:D019800	phenol	4
8673700	Mpro	MESH:D020008	delavirdine	4
8673700	Mpro	MESH:D059808	polyphenols	4
8673700	Mpro	MESH:D064747	prevacid	4
8809	cytokine/receptor	MESH:C502936	tocilizumab	4
8878	p62	MESH:D002738	Chloroquine	4
8909	EndoU	MESH:D004087	Dihydroergotamine	4
8909	EndoU	MESH:D004878	Ergotamine	4
91543	RSAD2	MESH:D004121	DMSO	4
920	CD4	MESH:D000068717	Copaxone	4
920	CD4	MESH:D000069442	natalizumab	4
920	CD4	MESH:D000255	ATP	4
920	CD4	MESH:D004958	17beta-estradiol	4
920	CD4	MESH:D008070	lipopolysaccharide	4
920	CD4	MESH:D012254	Ribavirin	4
920	CD4	MESH:D012694	serine	4
920	CD4	MESH:D014801	VA	4
920	CD4	MESH:D015215	zidovudine	4
920	CD4	MESH:D016559	tacrolimus	4
920	CD4	MESH:D016572	cyclosporin	4
925	CD8	MESH:C000606551	remdesivir	4
925	CD8	MESH:C558899	lopinavir-ritonavir	4
925	CD8	MESH:D000069442	natalizumab	4
925	CD8	MESH:D000069462	Dimethyl fumarate	4
925	CD8	MESH:D006416	hematoxylin	4
925	CD8	MESH:D008094	Lithium	4
925	CD8	MESH:D014805	cobalamin	4
925	CD8	MESH:D014807	vitamin D	4
925	CD8	MESH:D017382	ROS	4
925	CD8	MESH:D017963	azithromycin	4
925	CD8	MESH:D053139	Oseltamivir	4
92521	nsp	MESH:D002928	cinanserin	4
929	CD14	MESH:D002245	CO2	4
929	CD14	MESH:D004121	DMSO	4
929	CD14	MESH:D004492	EDTA	4
929	CD14	MESH:D007854	PBS	4
929	CD14	MESH:D017382	reactive oxygen species	4
930	CD19	MESH:D003404	creatinine	4
931	CD20	MESH:D000074323	Alemtuzumab	4
9360	CYP	MESH:C000606551	remdesivir	4
9360	CYP	MESH:D002738	chloroquine	4
9407	TMPRSS11D	MESH:C034532	Camostatmesylate	4
9429	BCRP	MESH:C502936	tocilizumab	4
9429	Breast Cancer Resistance Protein	MESH:D001664	Biliverdin	4
9429	Breast Cancer Resistance Protein	MESH:D002248	CO	4
9536	prostaglandin E synthase	MESH:D011464	PGI2	4
958	CD40	MESH:C489897	silvestrol	4
960	CD44	MESH:D006820	hyaluronic acid	4
973	IgA	MESH:D003404	Creatinine	4
9760	Tox	MESH:C119461	10-Hydroxyusambarensine	4
9760	Tox	MESH:D013729	terpenoids	4
9760	Tox	MESH:D019438	ritonavir	4
9760	Tox	MESH:D061466	lopinavir	4
9970	CAR	MESH:C504234	siltuximab	4
None	3C-like protease	MESH:C025473	beta-sitosterol	4
None	angiotensin 1-7	MESH:D000255	ATP	4
None	Acute Respiratory Syndrome-Coronavirus-1 and 2	MESH:D000450	aldosterone	4
None	chain A and B	MESH:D001120	Arg	4
None	+   - - Serology  Ig Myc Pne     -      Ig Leg Pne     -      Ig Chl Pne     -      Ig HIV 1-2	MESH:D003404	Creatinine	4
None	"alpha-, beta- and gamma-CD scaffolds"	MESH:D003505	CD	4
None	type 1 and 2	MESH:D005419	flavonoids	4
None	+   - - Serology  Ig Myc Pne     -      Ig Leg Pne     -      Ig Chl Pne     -      Ig HIV 1-2	MESH:D005947	Glucose	4
None	inosine monophosphate dehydrogenase	MESH:D006147	guanine	4
None	vitamin K	MESH:D006493	Heparin	4
None	"indoleamine 2,3-dioxygenase"	MESH:D008550	Melatonin	4
None	Al2O3 for 5-20	MESH:D008670	Metal	4
None	"Mix, 4/4"	MESH:D011136	Tween-20	4
None	beta-pleated sheet) or c	MESH:D011392	P	4
None	Transferable Intermolecular Potential 3 Points	MESH:D012965	NaCl	4
None	CQ/HCQ	MESH:D018942	macrolide	4
None	"X4, R5"	MESH:D019259	"2',3'-Dideoxy-3'-thiacytidine"	4
1	beta-1b	MESH:D012254	ribavirin	3
100128998	tissue plasminogen activator	MESH:D001205	vitamin C	3
100128998	tPA	MESH:D006886	Hydroxychloroquine	3
100128998	tPA	MESH:D017963	azithromycin	3
100144303	angiotensin-converting enzyme 2	MESH:D012694	serine	3
10044	NSP 3	MESH:D002738	Chloroquine	3
10044	NSP3	MESH:D005998	glycine	3
10044	NSP 3	MESH:D006886	Hydroxychloroquine	3
100500890	miR-3611	MESH:D009020	morphine	3
100505854	APTR	MESH:D006495	LMWH	3
100505854	APTR	MESH:D017985	dalteparin	3
100506658	occludin	MESH:D014212	retinoic acid	3
100508689	mucin	MESH:D000111	NAC	3
100508689	mucin	MESH:D006497	heparan sulfate	3
100508689	mucin	MESH:D019158	sialic acid	3
100846991	miR-5197	MESH:D009020	morphine	3
101083283	CatS	MESH:D017334	teicoplanin	3
101513	mMH	MESH:D000362	Agar	3
1017	CDK2	MESH:D000077543	deferiprone	3
1017	CDK2	MESH:D003676	DFO	3
1025	CDK9	MESH:D000077543	deferiprone	3
1025	CDK9	MESH:D003676	DFO	3
1025	CDK9	MESH:D007501	iron	3
10278	sin	MESH:C558899	lopinavir/ritonavir	3
10312	"Interferon alpha, beta 3/58"	MESH:C000606551	Remdesivir	3
10312	alpha2-6	MESH:D009438	neuraminic acid	3
103219191	TMPRSS2	MESH:C032855	nafamostat	3
10332	CD209L	MESH:D012694	serine	3
1043	CD52	MESH:D000068876	fingolimod	3
1048	CEACAM5	MESH:D008055	lipid	3
1048	CD66e	MESH:D019158	sialic acid	3
10487	cap-1	MESH:C066524	GMP	3
10507	beta8	MESH:D010710	phosphates	3
10507	beta8	MESH:D012694	Ser	3
10533	ATG7	MESH:D020126	brefeldin A	3
10592	CAPE	MESH:C040048	caffeic acid	3
10599	OATP1B1	MESH:C000592401	sarilumab	3
10599	OATP1B1	MESH:D000069454	DRV	3
10599	OATP1B1	MESH:D000069547	Cobicistat	3
10599	OATP1B1	MESH:D019438	RTV	3
10611	Lim	MESH:D053139	Oseltamivir	3
10625	NS1	MESH:D002738	chloroquine	3
10628	txnip	MESH:D001205	ascorbic acid	3
10628	txnip	MESH:D005632	fructose	3
10628	txnip	MESH:D011794	Quercetin	3
106478911	(E2)	MESH:D004958	estradiol	3
10677	Advil	MESH:D007052	Nuprin	3
10677	Advil	MESH:D009288	Naprosyn	3
10747	MASP-2	MESH:D008358	mannose	3
1080	CFTR	MESH:D004121	DMSO	3
10800	CysLT1	MESH:D007975	LTB4	3
10891	PPAR-gamma coactivator1alpha	MESH:D008550	melatonin	3
11035	Rip-3	MESH:D000077300	Bosentan	3
11035	Rip-3	MESH:D011188	potassium	3
11093	ADAMTS13	MESH:C522181	apixaban	3
111334	CD-1	MESH:D001379	azathioprine	3
11153	hype	MESH:D002738	chloroquine	3
11153	hype	MESH:D006886	Hydroxychloroquine	3
111654	IFN-beta	MESH:C000606551	Remdesivir	3
111654	IFN-alpha	MESH:D008055	lipid	3
1125	CHR	MESH:C553360	flumatinib	3
11421	ACE	MESH:D000450	aldosterone	3
11421	ACE	MESH:D009569	nitric oxide	3
11421	ACE	MESH:D013311	streptozotocin	3
114548	NLRP3	MESH:C000604908	acalabrutinib	3
114548	NLRP3	MESH:D000069285	Ca2+	3
114548	NLRP3	MESH:D001647	Bile acids	3
114548	NLRP3	MESH:D002762	Vitamin D3	3
114548	NLRP3	MESH:D005632	fructose	3
114548	NLRP3	MESH:D008055	lipid	3
114548	NLRP3	MESH:D008070	LPS	3
114548	NLRP3	MESH:D011794	Quercetin	3
114548	NLRP3	MESH:D053139	oseltamivir	3
115019	SLC26A9	MESH:D002712	Chloride	3
11606	AngII	MESH:D004151	dipeptide	3
11606	AGT	MESH:D009841	oligonucleotides	3
11606	AGT	MESH:D016376	ASO	3
1161	CsA	MESH:D020123	SRL	3
116511	MasR	MESH:C549068	sacubitril	3
116511	MasR	MESH:C581752	alamandine	3
116511	mas-R	MESH:D009569	nitric oxide	3
116511	MasR	MESH:D012694	serine	3
116512	MrgD	MESH:C581752	alamandine	3
1234	CCR5	MESH:D006493	Heparin	3
1234	C:C chemokine receptor type 5	MESH:D012694	serine	3
1234	CCR5	MESH:D019438	Ritonavir	3
12367	CASP3	MESH:D005978	glutathione	3
1241	BLT1	MESH:D008055	lipid	3
1244	ABCC2	MESH:C113145	MPAG	3
126129	carnitine-palmitoyl transferase-1C	MESH:D002518	ceramides	3
1268	CB1	MESH:D002186	Cannabinoids	3
1269	CB2	MESH:D002186	Cannabinoids	3
1283	CTD	MESH:D004220	disulfide	3
129807	"Neu4,5Ac2"	MESH:D019158	SA	3
135	Adenosine A2A Receptor	MESH:D000249	AMP	3
135	Adenosine A2A Receptor	MESH:D007288	inosine	3
135	Adenosine A2A Receptor	MESH:D019820	xanthine	3
1351	Cox	MESH:D006886	hydroxychloroquine	3
1378	CR1	MESH:D006859	hydrogen	3
140	A3AR	MESH:D000241	Adenosine	3
1401	C-reactive protein	MESH:C000596027	Baricitinib	3
1401	C-reactive protein	MESH:C089946	TZD	3
1401	C-reactive protein	MESH:C504234	siltuximab	3
1401	CRP	MESH:C530477	urea nitrogen	3
1401	CRP	MESH:C541220	Canakinumab	3
